id,clubId,name,age,bornDate,url
1,1,Ederson,31,17/08/1993,https://www.transfermarkt.es/ederson/profil/spieler/238223
2,1,Stefan Ortega,32,06/11/1992,https://www.transfermarkt.es/stefan-ortega/profil/spieler/85941
3,1,Marcus Bettinelli,33,24/05/1992,https://www.transfermarkt.es/marcus-bettinelli/profil/spieler/116648
4,1,Scott Carson,39,03/09/1985,https://www.transfermarkt.es/scott-carson/profil/spieler/14555
5,1,Spike Brits,18,24/06/2007,https://www.transfermarkt.es/spike-brits/profil/spieler/1080903
6,1,Max Hudson,17,20/09/2007,https://www.transfermarkt.es/max-hudson/profil/spieler/1082283
7,1,Rúben Dias,28,14/05/1997,https://www.transfermarkt.es/ruben-dias/profil/spieler/258004
8,1,Abdukodir Khusanov,21,29/02/2004,https://www.transfermarkt.es/abdukodir-khusanov/profil/spieler/763079
9,1,Vitor Reis,19,12/01/2006,https://www.transfermarkt.es/vitor-reis/profil/spieler/1005575
10,1,Manuel Akanji,29,19/07/1995,https://www.transfermarkt.es/manuel-akanji/profil/spieler/284730
11,1,John Stones,31,28/05/1994,https://www.transfermarkt.es/john-stones/profil/spieler/186590
12,1,Nathan Aké,30,18/02/1995,https://www.transfermarkt.es/nathan-ake/profil/spieler/177476
13,1,Jahmai Simpson-Pusey,19,04/11/2005,https://www.transfermarkt.es/jahmai-simpson-pusey/profil/spieler/942497
14,1,Max Alleyne,19,21/07/2005,https://www.transfermarkt.es/max-alleyne/profil/spieler/843595
15,1,Kaden Braithwaite,17,08/02/2008,https://www.transfermarkt.es/kaden-braithwaite/profil/spieler/1078156
16,1,Josko Gvardiol,23,23/01/2002,https://www.transfermarkt.es/josko-gvardiol/profil/spieler/475959
17,1,Rayan Aït-Nouri,24,06/06/2001,https://www.transfermarkt.es/rayan-ait-nouri/profil/spieler/578391
18,1,Josh Wilson-Esbrand ,22,26/12/2002,https://www.transfermarkt.es/josh-wilson-esbrand/profil/spieler/576121
19,1,Rico Lewis,20,21/11/2004,https://www.transfermarkt.es/rico-lewis/profil/spieler/701057
20,1,Kyle Walker,35,28/05/1990,https://www.transfermarkt.es/kyle-walker/profil/spieler/95424
21,1,Issa Kaboré,24,12/05/2001,https://www.transfermarkt.es/issa-kabore/profil/spieler/649452
22,1,Rodri,29,22/06/1996,https://www.transfermarkt.es/rodri/profil/spieler/357565
23,1,Kalvin Phillips,29,02/12/1995,https://www.transfermarkt.es/kalvin-phillips/profil/spieler/351749
24,1,Jacob Wright,19,21/09/2005,https://www.transfermarkt.es/jacob-wright/profil/spieler/983702
25,1,Tijjani Reijnders,26,29/07/1998,https://www.transfermarkt.es/tijjani-reijnders/profil/spieler/460939
26,1,Nico González,23,03/01/2002,https://www.transfermarkt.es/nico-gonzalez/profil/spieler/466805
27,1,Matheus Nunes,26,27/08/1998,https://www.transfermarkt.es/matheus-nunes/profil/spieler/601883
28,1,Mateo Kovacic ,31,06/05/1994,https://www.transfermarkt.es/mateo-kovacic/profil/spieler/51471
29,1,İlkay Gündoğan,34,24/10/1990,https://www.transfermarkt.es/ilkay-gundogan/profil/spieler/53622
30,1,Bernardo Silva,30,10/08/1994,https://www.transfermarkt.es/bernardo-silva/profil/spieler/241641
31,1,Kevin De Bruyne,34,28/06/1991,https://www.transfermarkt.es/kevin-de-bruyne/profil/spieler/88755
32,1,James McAtee,22,18/10/2002,https://www.transfermarkt.es/james-mcatee/profil/spieler/583199
33,1,Claudio Echeverri,19,02/01/2006,https://www.transfermarkt.es/claudio-echeverri/profil/spieler/994536
34,1,Nico O'Reilly,20,21/03/2005,https://www.transfermarkt.es/nico-oreilly/profil/spieler/743413
35,1,Jérémy Doku,23,27/05/2002,https://www.transfermarkt.es/jeremy-doku/profil/spieler/486049
36,1,Jack Grealish,29,10/09/1995,https://www.transfermarkt.es/jack-grealish/profil/spieler/203460
37,1,Phil Foden,25,28/05/2000,https://www.transfermarkt.es/phil-foden/profil/spieler/406635
38,1,Savinho,21,10/04/2004,https://www.transfermarkt.es/savinho/profil/spieler/743591
39,1,Rayan Cherki,21,17/08/2003,https://www.transfermarkt.es/rayan-cherki/profil/spieler/607223
40,1,Oscar Bobb,21,12/07/2003,https://www.transfermarkt.es/oscar-bobb/profil/spieler/661207
41,1,Farid Alfa-Ruprecht ,19,28/03/2006,https://www.transfermarkt.es/farid-alfa-ruprecht/profil/spieler/897402
42,1,Erling Haaland,24,21/07/2000,https://www.transfermarkt.es/erling-haaland/profil/spieler/418560
43,1,Omar Marmoush,26,07/02/1999,https://www.transfermarkt.es/omar-marmoush/profil/spieler/445939
44,1,Divin Mubama,20,25/10/2004,https://www.transfermarkt.es/divin-mubama/profil/spieler/670848
45,2,David Raya,29,15/09/1995,https://www.transfermarkt.es/david-raya/profil/spieler/262749
46,2,Aaron Ramsdale,27,14/05/1998,https://www.transfermarkt.es/aaron-ramsdale/profil/spieler/427568
47,2,Neto,35,19/07/1989,https://www.transfermarkt.es/neto/profil/spieler/111819
48,2,Jack Porter,16,15/07/2008,https://www.transfermarkt.es/jack-porter/profil/spieler/1131973
49,2,Alexéi Rojas,19,28/09/2005,https://www.transfermarkt.es/alexei-rojas/profil/spieler/940915
50,2,Tommy Setford,19,13/03/2006,https://www.transfermarkt.es/tommy-setford/profil/spieler/848753
51,2,William Saliba,24,24/03/2001,https://www.transfermarkt.es/william-saliba/profil/spieler/495666
52,2,Gabriel Magalhães ,27,19/12/1997,https://www.transfermarkt.es/gabriel-magalhaes/profil/spieler/435338
53,2,Jakub Kiwior,25,15/02/2000,https://www.transfermarkt.es/jakub-kiwior/profil/spieler/425918
54,2,Ayden Heaven,18,22/09/2006,https://www.transfermarkt.es/ayden-heaven/profil/spieler/1078163
55,2,Zane Monlouis,21,16/10/2003,https://www.transfermarkt.es/zane-monlouis/profil/spieler/586981
56,2,Maldini Kacurri,19,04/10/2005,https://www.transfermarkt.es/maldini-kacurri/profil/spieler/903189
57,2,Brayden Clarke,17,03/07/2007,https://www.transfermarkt.es/brayden-clarke/profil/spieler/1005844
58,2,Myles Lewis-Skelly,18,26/09/2006,https://www.transfermarkt.es/myles-lewis-skelly/profil/spieler/890721
59,2,Riccardo Calafiori ,23,19/05/2002,https://www.transfermarkt.es/riccardo-calafiori/profil/spieler/502821
60,2,Oleksandr Zinchenko,28,15/12/1996,https://www.transfermarkt.es/oleksandr-zinchenko/profil/spieler/203853
61,2,Kieran Tierney,28,05/06/1997,https://www.transfermarkt.es/kieran-tierney/profil/spieler/300716
62,2,Jurrien Timber,24,17/06/2001,https://www.transfermarkt.es/jurrien-timber/profil/spieler/420243
63,2,Ben White,27,08/10/1997,https://www.transfermarkt.es/ben-white/profil/spieler/335721
64,2,Takehiro Tomiyasu ,26,05/11/1998,https://www.transfermarkt.es/takehiro-tomiyasu/profil/spieler/331560
65,2,Josh Robinson,20,20/12/2004,https://www.transfermarkt.es/josh-robinson/profil/spieler/878151
66,2,Josh Nichols,18,26/07/2006,https://www.transfermarkt.es/josh-nichols/profil/spieler/964554
67,2,Thomas Partey,32,13/06/1993,https://www.transfermarkt.es/thomas-partey/profil/spieler/230784
68,2,Jorginho,33,20/12/1991,https://www.transfermarkt.es/jorginho/profil/spieler/102017
69,2,Jack Henry-Francis,21,23/09/2003,https://www.transfermarkt.es/jack-henry-francis/profil/spieler/796024
70,2,Michal Rosiak,19,12/10/2005,https://www.transfermarkt.es/michal-rosiak/profil/spieler/742943
71,2,Declan Rice,26,14/01/1999,https://www.transfermarkt.es/declan-rice/profil/spieler/357662
72,2,Mikel Merino,29,22/06/1996,https://www.transfermarkt.es/mikel-merino/profil/spieler/338424
73,2,Salah-Eddine Oulad M'Hand,21,20/08/2003,https://www.transfermarkt.es/salah-eddine-oulad-mhand/profil/spieler/559330
74,2,Jimi Gower,20,01/10/2004,https://www.transfermarkt.es/jimi-gower/profil/spieler/890718
75,2,Martin Ødegaard ,26,17/12/1998,https://www.transfermarkt.es/martin-odegaard/profil/spieler/316264
76,2,Gabriel Martinelli,24,18/06/2001,https://www.transfermarkt.es/gabriel-martinelli/profil/spieler/655488
77,2,Leandro Trossard,30,04/12/1994,https://www.transfermarkt.es/leandro-trossard/profil/spieler/144028
78,2,Bukayo Saka,23,05/09/2001,https://www.transfermarkt.es/bukayo-saka/profil/spieler/433177
79,2,Ethan Nwaneri,18,21/03/2007,https://www.transfermarkt.es/ethan-nwaneri/profil/spieler/890719
80,2,Reiss Nelson,25,10/12/1999,https://www.transfermarkt.es/reiss-nelson/profil/spieler/340325
81,2,Raheem Sterling,30,08/12/1994,https://www.transfermarkt.es/raheem-sterling/profil/spieler/134425
82,2,Ismeal Kabia,19,10/12/2005,https://www.transfermarkt.es/ismeal-kabia/profil/spieler/964561
83,2,Kai Havertz,26,11/06/1999,https://www.transfermarkt.es/kai-havertz/profil/spieler/309400
84,2,Gabriel Jesus ,28,03/04/1997,https://www.transfermarkt.es/gabriel-jesus/profil/spieler/363205
85,2,Eddie Nketiah,26,30/05/1999,https://www.transfermarkt.es/eddie-nketiah/profil/spieler/340324
86,2,Nathan Butler-Oyedeji,22,04/01/2003,https://www.transfermarkt.es/nathan-butler-oyedeji/profil/spieler/638964
87,3,Robert Sánchez,27,18/11/1997,https://www.transfermarkt.es/robert-sanchez/profil/spieler/403151
88,3,Filip Jørgensen,23,16/04/2002,https://www.transfermarkt.es/filip-jorgensen/profil/spieler/585323
89,3,Mike Penders,19,31/07/2005,https://www.transfermarkt.es/mike-penders/profil/spieler/834397
90,3,Gabriel Slonina,21,15/05/2004,https://www.transfermarkt.es/gabriel-slonina/profil/spieler/656316
91,3,Lucas Bergström,22,05/09/2002,https://www.transfermarkt.es/lucas-bergstrom/profil/spieler/490606
92,3,Marcus Bettinelli,33,24/05/1992,https://www.transfermarkt.es/marcus-bettinelli/profil/spieler/116648
93,3,Max Merrick,19,10/11/2005,https://www.transfermarkt.es/max-merrick/profil/spieler/827435
94,3,Ted Curd,19,14/02/2006,https://www.transfermarkt.es/ted-curd/profil/spieler/857792
95,3,Levi Colwill,22,26/02/2003,https://www.transfermarkt.es/levi-colwill/profil/spieler/614258
96,3,Renato Veiga,21,29/07/2003,https://www.transfermarkt.es/renato-veiga/profil/spieler/805714
97,3,Trevoh Chalobah,25,05/07/1999,https://www.transfermarkt.es/trevoh-chalobah/profil/spieler/346314
98,3,Wesley Fofana,24,17/12/2000,https://www.transfermarkt.es/wesley-fofana/profil/spieler/475411
99,3,Axel Disasi,27,11/03/1998,https://www.transfermarkt.es/axel-disasi/profil/spieler/386047
100,3,Benoît Badiashile,24,26/03/2001,https://www.transfermarkt.es/benoit-badiashile/profil/spieler/463603
101,3,Tosin Adarabioyo,27,24/09/1997,https://www.transfermarkt.es/tosin-adarabioyo/profil/spieler/258878
102,3,Mamadou Sarr,19,29/08/2005,https://www.transfermarkt.es/mamadou-sarr/profil/spieler/910905
103,3,Aarón Anselmino,20,29/04/2005,https://www.transfermarkt.es/aaron-anselmino/profil/spieler/1145504
104,3,Harrison Murray-Campbell,18,04/08/2006,https://www.transfermarkt.es/harrison-murray-campbell/profil/spieler/985691
105,3,Kaiden Wilson,19,02/09/2005,https://www.transfermarkt.es/kaiden-wilson/profil/spieler/936841
106,3,Marc Cucurella,26,22/07/1998,https://www.transfermarkt.es/marc-cucurella/profil/spieler/284857
107,3,Ben Chilwell,28,21/12/1996,https://www.transfermarkt.es/ben-chilwell/profil/spieler/316125
108,3,Ishé Samuels-Smith,19,05/06/2006,https://www.transfermarkt.es/ishe-samuels-smith/profil/spieler/922698
109,3,Malo Gusto,22,19/05/2003,https://www.transfermarkt.es/malo-gusto/profil/spieler/620322
110,3,Reece James ,25,08/12/1999,https://www.transfermarkt.es/reece-james/profil/spieler/472423
111,3,Josh Acheampong,19,05/05/2006,https://www.transfermarkt.es/josh-acheampong/profil/spieler/1004708
112,3,Genesis Antwi,18,11/05/2007,https://www.transfermarkt.es/genesis-antwi/profil/spieler/1045121
113,3,Richard Olise,20,09/09/2004,https://www.transfermarkt.es/richard-olise/profil/spieler/868920
114,3,Moisés Caicedo,23,02/11/2001,https://www.transfermarkt.es/moises-caicedo/profil/spieler/687626
115,3,Roméo Lavia,21,06/01/2004,https://www.transfermarkt.es/romeo-lavia/profil/spieler/628451
116,3,Dário Essugo,20,14/03/2005,https://www.transfermarkt.es/dario-essugo/profil/spieler/670717
117,3,Sam Rak-Sakyi,20,27/03/2005,https://www.transfermarkt.es/sam-rak-sakyi/profil/spieler/906214
118,3,Landon Emenalo,17,18/01/2008,https://www.transfermarkt.es/landon-emenalo/profil/spieler/1108471
119,3,Enzo Fernández,24,17/01/2001,https://www.transfermarkt.es/enzo-fernandez/profil/spieler/648195
120,3,Andrey Santos,21,03/05/2004,https://www.transfermarkt.es/andrey-santos/profil/spieler/743600
121,3,Kiernan Dewsbury-Hall,26,06/09/1998,https://www.transfermarkt.es/kiernan-dewsbury-hall/profil/spieler/475188
122,3,Carney Chukwuemeka ,21,20/10/2003,https://www.transfermarkt.es/carney-chukwuemeka/profil/spieler/659459
123,3,Cesare Casadei,22,10/01/2003,https://www.transfermarkt.es/cesare-casadei/profil/spieler/622380
124,3,Mathis Amougou,19,18/01/2006,https://www.transfermarkt.es/mathis-amougou/profil/spieler/1010854
125,3,Kiano Dyer,18,21/11/2006,https://www.transfermarkt.es/kiano-dyer/profil/spieler/954125
126,3,Reggie Walsh,16,20/10/2008,https://www.transfermarkt.es/reggie-walsh/profil/spieler/1108464
127,3,Cole Palmer,23,06/05/2002,https://www.transfermarkt.es/cole-palmer/profil/spieler/568177
128,3,Christopher Nkunku,27,14/11/1997,https://www.transfermarkt.es/christopher-nkunku/profil/spieler/344381
129,3,Harvey Vale,21,11/09/2003,https://www.transfermarkt.es/harvey-vale/profil/spieler/581675
130,3,Jadon Sancho,25,25/03/2000,https://www.transfermarkt.es/jadon-sancho/profil/spieler/401173
131,3,Tyrique George,19,04/02/2006,https://www.transfermarkt.es/tyrique-george/profil/spieler/936874
132,3,Mykhaylo Mudryk ,24,05/01/2001,https://www.transfermarkt.es/mykhaylo-mudryk/profil/spieler/537860
133,3,Pedro Neto,25,09/03/2000,https://www.transfermarkt.es/pedro-neto/profil/spieler/487465
134,3,Noni Madueke,23,10/03/2002,https://www.transfermarkt.es/noni-madueke/profil/spieler/503987
135,3,Ato Ampah,19,22/04/2006,https://www.transfermarkt.es/ato-ampah/profil/spieler/1016556
136,3,João Félix,25,10/11/1999,https://www.transfermarkt.es/joao-felix/profil/spieler/462250
137,3,Nicolas Jackson ,24,20/06/2001,https://www.transfermarkt.es/nicolas-jackson/profil/spieler/776890
138,3,Liam Delap,22,08/02/2003,https://www.transfermarkt.es/liam-delap/profil/spieler/610849
139,3,Deivid Washington,20,05/06/2005,https://www.transfermarkt.es/deivid-washington/profil/spieler/1082850
140,3,Marc Guiu,19,04/01/2006,https://www.transfermarkt.es/marc-guiu/profil/spieler/938158
141,3,David Datro Fofana,22,22/12/2002,https://www.transfermarkt.es/david-datro-fofana/profil/spieler/787232
142,3,Shumaira Mheuka,17,20/10/2007,https://www.transfermarkt.es/shumaira-mheuka/profil/spieler/982097
143,4,Alisson,32,02/10/1992,https://www.transfermarkt.es/alisson/profil/spieler/105470
144,4,Caoimhín Kelleher,26,23/11/1998,https://www.transfermarkt.es/caoimhin-kelleher/profil/spieler/340918
145,4,Vitezslav Jaros,23,23/07/2001,https://www.transfermarkt.es/vitezslav-jaros/profil/spieler/486604
146,4,Harvey Davies,21,03/09/2003,https://www.transfermarkt.es/harvey-davies/profil/spieler/706815
147,4,Ibrahima Konaté,26,25/05/1999,https://www.transfermarkt.es/ibrahima-konate/profil/spieler/357119
148,4,Virgil van Dijk ,33,08/07/1991,https://www.transfermarkt.es/virgil-van-dijk/profil/spieler/139208
149,4,Joe Gomez,28,23/05/1997,https://www.transfermarkt.es/joe-gomez/profil/spieler/256178
150,4,Jarell Quansah,22,29/01/2003,https://www.transfermarkt.es/jarell-quansah/profil/spieler/632349
151,4,Amara Nallo,18,18/11/2006,https://www.transfermarkt.es/amara-nallo/profil/spieler/1108049
152,4,Konstantinos Tsimikas,29,12/05/1996,https://www.transfermarkt.es/konstantinos-tsimikas/profil/spieler/338070
153,4,Andrew Robertson,31,11/03/1994,https://www.transfermarkt.es/andrew-robertson/profil/spieler/234803
154,4,James Norris,22,04/04/2003,https://www.transfermarkt.es/james-norris/profil/spieler/618495
155,4,Trent Alexander-Arnold,26,07/10/1998,https://www.transfermarkt.es/trent-alexander-arnold/profil/spieler/314353
156,4,Conor Bradley,21,09/07/2003,https://www.transfermarkt.es/conor-bradley/profil/spieler/624258
157,4,Isaac Mabaya,20,22/09/2004,https://www.transfermarkt.es/isaac-mabaya/profil/spieler/670843
158,4,Ryan Gravenberch,23,16/05/2002,https://www.transfermarkt.es/ryan-gravenberch/profil/spieler/478573
159,4,Wataru Endo,32,09/02/1993,https://www.transfermarkt.es/wataru-endo/profil/spieler/146310
160,4,Tyler Morton,22,31/10/2002,https://www.transfermarkt.es/tyler-morton/profil/spieler/618494
161,4,Alexis Mac Allister ,26,24/12/1998,https://www.transfermarkt.es/alexis-mac-allister/profil/spieler/534033
162,4,Curtis Jones,24,30/01/2001,https://www.transfermarkt.es/curtis-jones/profil/spieler/433188
163,4,Trey Nyoni,18,30/06/2007,https://www.transfermarkt.es/trey-nyoni/profil/spieler/1045123
164,4,James McConnell,20,13/09/2004,https://www.transfermarkt.es/james-mcconnell/profil/spieler/845289
165,4,Dominik Szoboszlai,24,25/10/2000,https://www.transfermarkt.es/dominik-szoboszlai/profil/spieler/451276
166,4,Harvey Elliott,22,04/04/2003,https://www.transfermarkt.es/harvey-elliott/profil/spieler/565822
167,4,Kieran Morrison,18,09/11/2006,https://www.transfermarkt.es/kieran-morrison/profil/spieler/1055345
168,4,Luis Díaz,28,13/01/1997,https://www.transfermarkt.es/luis-diaz/profil/spieler/480692
169,4,Cody Gakpo,26,07/05/1999,https://www.transfermarkt.es/cody-gakpo/profil/spieler/434675
170,4,Trent Kone-Doherty,19,30/06/2006,https://www.transfermarkt.es/trent-kone-doherty/profil/spieler/944140
171,4,Rio Ngumoha,16,29/08/2008,https://www.transfermarkt.es/rio-ngumoha/profil/spieler/1108466
172,4,Mohamed Salah,33,15/06/1992,https://www.transfermarkt.es/mohamed-salah/profil/spieler/148455
173,4,Federico Chiesa,27,25/10/1997,https://www.transfermarkt.es/federico-chiesa/profil/spieler/341092
174,4,Ranel Young,19,26/12/2005,https://www.transfermarkt.es/ranel-young/profil/spieler/1038173
175,4,Darwin Núñez,26,24/06/1999,https://www.transfermarkt.es/darwin-nunez/profil/spieler/546543
176,4,Diogo Jota,28,04/12/1996,https://www.transfermarkt.es/diogo-jota/profil/spieler/340950
177,4,Jayden Danns,19,16/01/2006,https://www.transfermarkt.es/jayden-danns/profil/spieler/939290
178,5,Guglielmo Vicario ,28,07/10/1996,https://www.transfermarkt.es/guglielmo-vicario/profil/spieler/286047
179,5,Antonín Kinský,22,13/03/2003,https://www.transfermarkt.es/antonin-kinsky/profil/spieler/725912
180,5,Fraser Forster,37,17/03/1988,https://www.transfermarkt.es/fraser-forster/profil/spieler/52570
181,5,Brandon Austin,26,08/01/1999,https://www.transfermarkt.es/brandon-austin/profil/spieler/428016
182,5,Alfie Whiteman,26,02/10/1998,https://www.transfermarkt.es/alfie-whiteman/profil/spieler/282823
183,5,Cristian Romero,27,27/04/1998,https://www.transfermarkt.es/cristian-romero/profil/spieler/355915
184,5,Micky van de Ven,24,19/04/2001,https://www.transfermarkt.es/micky-van-de-ven/profil/spieler/557459
185,5,Kevin Danso ,26,19/09/1998,https://www.transfermarkt.es/kevin-danso/profil/spieler/263236
186,5,Radu Drăgușin ,23,03/02/2002,https://www.transfermarkt.es/radu-dragusin/profil/spieler/568559
187,5,Ben Davies,32,24/04/1993,https://www.transfermarkt.es/ben-davies/profil/spieler/192765
188,5,Alfie Dorrington,20,20/04/2005,https://www.transfermarkt.es/alfie-dorrington/profil/spieler/796300
189,5,Dante Cassanova,21,21/06/2004,https://www.transfermarkt.es/dante-cassanova/profil/spieler/738269
190,5,Maeson King,19,09/09/2005,https://www.transfermarkt.es/maeson-king/profil/spieler/1047342
191,5,Malachi Hardy,17,10/03/2008,https://www.transfermarkt.es/malachi-hardy/profil/spieler/1108465
192,5,Destiny Udogie,22,28/11/2002,https://www.transfermarkt.es/destiny-udogie/profil/spieler/556385
193,5,Djed Spence,24,09/08/2000,https://www.transfermarkt.es/djed-spence/profil/spieler/483348
194,5,Sergio Reguilón,28,16/12/1996,https://www.transfermarkt.es/sergio-reguilon/profil/spieler/282429
195,5,Pedro Porro,25,13/09/1999,https://www.transfermarkt.es/pedro-porro/profil/spieler/553875
196,5,Archie Gray,19,12/03/2006,https://www.transfermarkt.es/archie-gray/profil/spieler/922693
197,5,Rodrigo Bentancur,28,25/06/1997,https://www.transfermarkt.es/rodrigo-bentancur/profil/spieler/354362
198,5,Yves Bissouma,28,30/08/1996,https://www.transfermarkt.es/yves-bissouma/profil/spieler/410425
199,5,Lucas Bergvall,19,02/02/2006,https://www.transfermarkt.es/lucas-bergvall/profil/spieler/866246
200,5,Pape Matar Sarr,22,14/09/2002,https://www.transfermarkt.es/pape-matar-sarr/profil/spieler/568693
201,5,Callum Olusesi,18,11/03/2007,https://www.transfermarkt.es/callum-olusesi/profil/spieler/985546
202,5,Rio Kyerematen,20,09/06/2005,https://www.transfermarkt.es/rio-kyerematen/profil/spieler/882172
203,5,Dejan Kulusevski,25,25/04/2000,https://www.transfermarkt.es/dejan-kulusevski/profil/spieler/431755
204,5,James Maddison,28,23/11/1996,https://www.transfermarkt.es/james-maddison/profil/spieler/294057
205,5,Alfie Devine,20,01/08/2004,https://www.transfermarkt.es/alfie-devine/profil/spieler/728734
206,5,Lucá Williams-Barnett,16,01/10/2008,https://www.transfermarkt.es/luca-williams-barnett/profil/spieler/1108475
207,5,Heung-min Son ,32,08/07/1992,https://www.transfermarkt.es/heung-min-son/profil/spieler/91845
208,5,Mikey Moore,17,11/08/2007,https://www.transfermarkt.es/mikey-moore/profil/spieler/1011147
209,5,Timo Werner,29,06/03/1996,https://www.transfermarkt.es/timo-werner/profil/spieler/170527
210,5,Brennan Johnson,24,23/05/2001,https://www.transfermarkt.es/brennan-johnson/profil/spieler/470607
211,5,Wilson Odobert,20,28/11/2004,https://www.transfermarkt.es/wilson-odobert/profil/spieler/743498
212,5,Min-hyeok Yang,19,16/04/2006,https://www.transfermarkt.es/min-hyeok-yang/profil/spieler/1004327
213,5,Damola Ajayi,19,27/12/2005,https://www.transfermarkt.es/damola-ajayi/profil/spieler/999745
214,5,Dominic Solanke,27,14/09/1997,https://www.transfermarkt.es/dominic-solanke/profil/spieler/258889
215,5,Mathys Tel,20,27/04/2005,https://www.transfermarkt.es/mathys-tel/profil/spieler/801734
216,5,Richarlison,28,10/05/1997,https://www.transfermarkt.es/richarlison/profil/spieler/378710
217,5,Will Lankshear,20,20/04/2005,https://www.transfermarkt.es/will-lankshear/profil/spieler/879768
218,5,Dane Scarlett,21,24/03/2004,https://www.transfermarkt.es/dane-scarlett/profil/spieler/670883
219,6,Nick Pope,33,19/04/1992,https://www.transfermarkt.es/nick-pope/profil/spieler/192080
220,6,Odysseas Vlachodimos,31,26/04/1994,https://www.transfermarkt.es/odysseas-vlachodimos/profil/spieler/124419
221,6,Martin Dúbravka,36,15/01/1989,https://www.transfermarkt.es/martin-dubravka/profil/spieler/74960
222,6,Mark Gillespie,33,27/03/1992,https://www.transfermarkt.es/mark-gillespie/profil/spieler/142389
223,6,John Ruddy,38,24/10/1986,https://www.transfermarkt.es/john-ruddy/profil/spieler/29712
224,6,Sven Botman,25,12/01/2000,https://www.transfermarkt.es/sven-botman/profil/spieler/361093
225,6,Lloyd Kelly,26,06/10/1998,https://www.transfermarkt.es/lloyd-kelly/profil/spieler/480116
226,6,Fabian Schär,33,20/12/1991,https://www.transfermarkt.es/fabian-schar/profil/spieler/135343
227,6,Dan Burn,33,09/05/1992,https://www.transfermarkt.es/dan-burn/profil/spieler/134270
228,6,Jamaal Lascelles ,31,11/11/1993,https://www.transfermarkt.es/jamaal-lascelles/profil/spieler/183318
229,6,Lewis Hall,20,08/09/2004,https://www.transfermarkt.es/lewis-hall/profil/spieler/670858
230,6,Matt Targett,29,18/09/1995,https://www.transfermarkt.es/matt-targett/profil/spieler/250478
231,6,Jamal Lewis,27,25/01/1998,https://www.transfermarkt.es/jamal-lewis/profil/spieler/346018
232,6,Alex Murphy,21,25/06/2004,https://www.transfermarkt.es/alex-murphy/profil/spieler/900601
233,6,Tino Livramento,22,12/11/2002,https://www.transfermarkt.es/tino-livramento/profil/spieler/503981
234,6,Kieran Trippier,34,19/09/1990,https://www.transfermarkt.es/kieran-trippier/profil/spieler/95810
235,6,Emil Krafth,30,02/08/1994,https://www.transfermarkt.es/emil-krafth/profil/spieler/184528
236,6,Harrison Ashby,23,14/11/2001,https://www.transfermarkt.es/harrison-ashby/profil/spieler/559130
237,6,Leo Shahar,18,18/03/2007,https://www.transfermarkt.es/leo-shahar/profil/spieler/940858
238,6,Bruno Guimarães,27,16/11/1997,https://www.transfermarkt.es/bruno-guimaraes/profil/spieler/520624
239,6,Isaac Hayden,30,22/03/1995,https://www.transfermarkt.es/isaac-hayden/profil/spieler/206225
240,6,Sandro Tonali,25,08/05/2000,https://www.transfermarkt.es/sandro-tonali/profil/spieler/397033
241,6,Joelinton,28,14/08/1996,https://www.transfermarkt.es/joelinton/profil/spieler/333241
242,6,Joe Willock,25,20/08/1999,https://www.transfermarkt.es/joe-willock/profil/spieler/340329
243,6,Lewis Miley,19,01/05/2006,https://www.transfermarkt.es/lewis-miley/profil/spieler/922769
244,6,Sean Longstaff,27,30/10/1997,https://www.transfermarkt.es/sean-longstaff/profil/spieler/346707
245,6,Joe White,22,01/10/2002,https://www.transfermarkt.es/joe-white/profil/spieler/614811
246,6,Anthony Gordon,24,24/02/2001,https://www.transfermarkt.es/anthony-gordon/profil/spieler/503733
247,6,Harvey Barnes,27,09/12/1997,https://www.transfermarkt.es/harvey-barnes/profil/spieler/398065
248,6,Trevan Sanusi,18,25/04/2007,https://www.transfermarkt.es/trevan-sanusi/profil/spieler/1011152
249,6,Jacob Murphy,30,24/02/1995,https://www.transfermarkt.es/jacob-murphy/profil/spieler/199527
250,6,Miguel Almirón,31,10/02/1994,https://www.transfermarkt.es/miguel-almiron/profil/spieler/272999
251,6,Alexander Isak,25,21/09/1999,https://www.transfermarkt.es/alexander-isak/profil/spieler/349066
252,6,Callum Wilson,33,27/02/1992,https://www.transfermarkt.es/callum-wilson/profil/spieler/123682
253,6,William Osula,21,04/08/2003,https://www.transfermarkt.es/william-osula/profil/spieler/609556
254,6,Sean Neave,18,27/05/2007,https://www.transfermarkt.es/sean-neave/profil/spieler/1071818
255,7,André Onana,29,02/04/1996,https://www.transfermarkt.es/andre-onana/profil/spieler/234509
256,7,Altay Bayındır,27,14/04/1998,https://www.transfermarkt.es/altay-bayindir/profil/spieler/336077
257,7,Tom Heaton,39,15/04/1986,https://www.transfermarkt.es/tom-heaton/profil/spieler/34130
258,7,Dermot Mee,22,20/11/2002,https://www.transfermarkt.es/dermot-mee/profil/spieler/620362
259,7,Hubert Graczyk,22,28/02/2003,https://www.transfermarkt.es/hubert-graczyk/profil/spieler/587018
260,7,Elyh Harrison,19,19/02/2006,https://www.transfermarkt.es/elyh-harrison/profil/spieler/1013690
261,7,Will Murdock,18,26/05/2007,https://www.transfermarkt.es/will-murdock/profil/spieler/1055382
262,7,Leny Yoro,19,13/11/2005,https://www.transfermarkt.es/leny-yoro/profil/spieler/923831
